provider,model,id,type,field,pred,gold,abs_err,rel_err,abs_tol,rel_tol,pass,is_null,latency_s,error,tags
openai,gpt-4.1,bode_magnitude_005,bode_magnitude,dc_gain_db,20.0,20.0,0.0,0.0,0.75,0.05,True,False,2.2188870906829834,,
openai,gpt-4.1,bode_magnitude_005,bode_magnitude,cutoff_hz,100.0,50.0,50.0,1.0,6.0,0.06,False,False,2.2188870906829834,,
openai,gpt-4.1,bode_magnitude_005,bode_magnitude,cp_mag_at_fc_db,17.0,16.9897,0.010300000000000864,0.0006062496689171006,0.9,0.06,True,False,2.2188870906829834,,
openai,gpt-4.1,bode_magnitude_005,bode_magnitude,cp_slope_db_per_decade,-20.0,-20.0,0.0,0.0,5.0,0.3,True,False,2.2188870906829834,,
openai,gpt-4.1,bode_magnitude_005,bode_magnitude,__consistency__,2.0,2.0,0.0,,0.0,0.0,True,False,2.2188870906829834,,
openai,gpt-4.1,bode_magnitude_006,bode_magnitude,dc_gain_db,6.0,6.020599913279624,0.020599913279624182,0.003421571533791342,0.75,0.05,True,False,2.1551060676574707,,
openai,gpt-4.1,bode_magnitude_006,bode_magnitude,cutoff_hz,30.0,20.0,10.0,0.5,6.0,0.06,False,False,2.1551060676574707,,
openai,gpt-4.1,bode_magnitude_006,bode_magnitude,cp_mag_at_fc_db,3.0,3.010299913279624,0.010299913279624207,0.0034215571791326215,0.9,0.06,True,False,2.1551060676574707,,
openai,gpt-4.1,bode_magnitude_006,bode_magnitude,cp_slope_db_per_decade,-20.0,-20.0,0.0,0.0,5.0,0.3,True,False,2.1551060676574707,,
openai,gpt-4.1,bode_magnitude_006,bode_magnitude,__consistency__,2.0,2.0,0.0,,0.0,0.0,True,False,2.1551060676574707,,
openai,gpt-4.1,bode_magnitude_007,bode_magnitude,dc_gain_db,20.0,20.0,0.0,0.0,0.75,0.05,True,False,2.0379559993743896,,
openai,gpt-4.1,bode_magnitude_007,bode_magnitude,cutoff_hz,100.0,100.0,0.0,0.0,6.0,0.06,True,False,2.0379559993743896,,
openai,gpt-4.1,bode_magnitude_007,bode_magnitude,cp_mag_at_fc_db,17.0,16.9897,0.010300000000000864,0.0006062496689171006,0.9,0.06,True,False,2.0379559993743896,,
openai,gpt-4.1,bode_magnitude_007,bode_magnitude,cp_slope_db_per_decade,-20.0,-20.0,0.0,0.0,5.0,0.3,True,False,2.0379559993743896,,
openai,gpt-4.1,bode_magnitude_007,bode_magnitude,__consistency__,2.0,2.0,0.0,,0.0,0.0,True,False,2.0379559993743896,,
openai,gpt-4.1,bode_magnitude_008,bode_magnitude,dc_gain_db,6.0,6.020599913279624,0.020599913279624182,0.003421571533791342,0.75,0.05,True,False,2.301785707473755,,
openai,gpt-4.1,bode_magnitude_008,bode_magnitude,cutoff_hz,1000.0,500.0,500.0,1.0,6.0,0.06,False,False,2.301785707473755,,
openai,gpt-4.1,bode_magnitude_008,bode_magnitude,cp_mag_at_fc_db,3.0,3.010299913279624,0.010299913279624207,0.0034215571791326215,0.9,0.06,True,False,2.301785707473755,,
openai,gpt-4.1,bode_magnitude_008,bode_magnitude,cp_slope_db_per_decade,-20.0,-20.0,0.0,0.0,5.0,0.3,True,False,2.301785707473755,,
openai,gpt-4.1,bode_magnitude_008,bode_magnitude,__consistency__,2.0,2.0,0.0,,0.0,0.0,True,False,2.301785707473755,,
openai,gpt-4.1,bode_magnitude_009,bode_magnitude,dc_gain_db,14.0,13.979400086720377,0.020599913279623294,0.0014735906513750918,0.75,0.05,True,False,2.301118850708008,,
openai,gpt-4.1,bode_magnitude_009,bode_magnitude,cutoff_hz,200.0,100.0,100.0,1.0,6.0,0.06,False,False,2.301118850708008,,
openai,gpt-4.1,bode_magnitude_009,bode_magnitude,cp_mag_at_fc_db,11.0,10.969100086720378,0.030899913279622382,0.0028169962016328966,0.9,0.06,True,False,2.301118850708008,,
openai,gpt-4.1,bode_magnitude_009,bode_magnitude,cp_slope_db_per_decade,-20.0,-20.0,0.0,0.0,5.0,0.3,True,False,2.301118850708008,,
openai,gpt-4.1,bode_magnitude_009,bode_magnitude,__consistency__,2.0,2.0,0.0,,0.0,0.0,True,False,2.301118850708008,,
openai,gpt-4.1,bode_magnitude_010,bode_magnitude,dc_gain_db,6.0,6.020599913279624,0.020599913279624182,0.003421571533791342,0.75,0.05,True,False,2.349385976791382,,
openai,gpt-4.1,bode_magnitude_010,bode_magnitude,cutoff_hz,100.0,100.0,0.0,0.0,6.0,0.06,True,False,2.349385976791382,,
openai,gpt-4.1,bode_magnitude_010,bode_magnitude,cp_mag_at_fc_db,3.0,3.010299913279624,0.010299913279624207,0.0034215571791326215,0.9,0.06,True,False,2.349385976791382,,
openai,gpt-4.1,bode_magnitude_010,bode_magnitude,cp_slope_db_per_decade,-20.0,-20.0,0.0,0.0,5.0,0.3,True,False,2.349385976791382,,
openai,gpt-4.1,bode_magnitude_010,bode_magnitude,__consistency__,2.0,2.0,0.0,,0.0,0.0,True,False,2.349385976791382,,
openai,gpt-4.1,bode_magnitude_011,bode_magnitude,dc_gain_db,-6.0,-6.020599913279624,0.020599913279624182,0.003421571533791342,0.75,0.05,True,False,1.7983570098876953,,
openai,gpt-4.1,bode_magnitude_011,bode_magnitude,cutoff_hz,100.0,100.0,0.0,0.0,6.0,0.06,True,False,1.7983570098876953,,
openai,gpt-4.1,bode_magnitude_011,bode_magnitude,cp_mag_at_fc_db,-9.0,-9.030899913279624,0.030899913279624158,0.0034215763186774897,0.9,0.06,True,False,1.7983570098876953,,
openai,gpt-4.1,bode_magnitude_011,bode_magnitude,cp_slope_db_per_decade,-20.0,-20.0,0.0,0.0,5.0,0.3,True,False,1.7983570098876953,,
openai,gpt-4.1,bode_magnitude_011,bode_magnitude,__consistency__,2.0,2.0,0.0,,0.0,0.0,True,False,1.7983570098876953,,
openai,gpt-4.1,bode_magnitude_012,bode_magnitude,dc_gain_db,14.0,13.979400086720377,0.020599913279623294,0.0014735906513750918,0.75,0.05,True,False,2.4552299976348877,,
openai,gpt-4.1,bode_magnitude_012,bode_magnitude,cutoff_hz,400.0,200.0,200.0,1.0,6.0,0.06,False,False,2.4552299976348877,,
openai,gpt-4.1,bode_magnitude_012,bode_magnitude,cp_mag_at_fc_db,11.0,10.969100086720378,0.030899913279622382,0.0028169962016328966,0.9,0.06,True,False,2.4552299976348877,,
openai,gpt-4.1,bode_magnitude_012,bode_magnitude,cp_slope_db_per_decade,-20.0,-20.0,0.0,0.0,5.0,0.3,True,False,2.4552299976348877,,
openai,gpt-4.1,bode_magnitude_012,bode_magnitude,__consistency__,2.0,2.0,0.0,,0.0,0.0,True,False,2.4552299976348877,,
openai,gpt-4.1,bode_magnitude_013,bode_magnitude,dc_gain_db,6.0,6.020599913279624,0.020599913279624182,0.003421571533791342,0.75,0.05,True,False,2.387618064880371,,
openai,gpt-4.1,bode_magnitude_013,bode_magnitude,cutoff_hz,2000.0,1000.0,1000.0,1.0,6.0,0.06,False,False,2.387618064880371,,
openai,gpt-4.1,bode_magnitude_013,bode_magnitude,cp_mag_at_fc_db,3.0,3.010299913279624,0.010299913279624207,0.0034215571791326215,0.9,0.06,True,False,2.387618064880371,,
openai,gpt-4.1,bode_magnitude_013,bode_magnitude,cp_slope_db_per_decade,-20.0,-20.0,0.0,0.0,5.0,0.3,True,False,2.387618064880371,,
openai,gpt-4.1,bode_magnitude_013,bode_magnitude,__consistency__,2.0,2.0,0.0,,0.0,0.0,True,False,2.387618064880371,,
openai,gpt-4.1,bode_magnitude_014,bode_magnitude,dc_gain_db,14.0,13.979400086720377,0.020599913279623294,0.0014735906513750918,0.75,0.05,True,False,1.7146778106689453,,
openai,gpt-4.1,bode_magnitude_014,bode_magnitude,cutoff_hz,10000.0,5000.0,5000.0,1.0,6.0,0.06,False,False,1.7146778106689453,,
openai,gpt-4.1,bode_magnitude_014,bode_magnitude,cp_mag_at_fc_db,11.0,10.969100086720378,0.030899913279622382,0.0028169962016328966,0.9,0.06,True,False,1.7146778106689453,,
openai,gpt-4.1,bode_magnitude_014,bode_magnitude,cp_slope_db_per_decade,-20.0,-20.0,0.0,0.0,5.0,0.3,True,False,1.7146778106689453,,
openai,gpt-4.1,bode_magnitude_014,bode_magnitude,__consistency__,2.0,2.0,0.0,,0.0,0.0,True,False,1.7146778106689453,,
openai,gpt-4.1,bode_magnitude_015,bode_magnitude,dc_gain_db,-6.0,-6.020599913279624,0.020599913279624182,0.003421571533791342,0.75,0.05,True,False,2.1253931522369385,,
openai,gpt-4.1,bode_magnitude_015,bode_magnitude,cutoff_hz,100.0,100.0,0.0,0.0,6.0,0.06,True,False,2.1253931522369385,,
openai,gpt-4.1,bode_magnitude_015,bode_magnitude,cp_mag_at_fc_db,-9.0,-9.030899913279624,0.030899913279624158,0.0034215763186774897,0.9,0.06,True,False,2.1253931522369385,,
openai,gpt-4.1,bode_magnitude_015,bode_magnitude,cp_slope_db_per_decade,-20.0,-20.0,0.0,0.0,5.0,0.3,True,False,2.1253931522369385,,
openai,gpt-4.1,bode_magnitude_015,bode_magnitude,__consistency__,2.0,2.0,0.0,,0.0,0.0,True,False,2.1253931522369385,,
openai,gpt-4.1,bode_magnitude_016,bode_magnitude,dc_gain_db,6.0,6.020599913279624,0.020599913279624182,0.003421571533791342,0.75,0.05,True,False,2.187659978866577,,
openai,gpt-4.1,bode_magnitude_016,bode_magnitude,cutoff_hz,2000.0,1000.0,1000.0,1.0,6.0,0.06,False,False,2.187659978866577,,
openai,gpt-4.1,bode_magnitude_016,bode_magnitude,cp_mag_at_fc_db,3.0,3.010299913279624,0.010299913279624207,0.0034215571791326215,0.9,0.06,True,False,2.187659978866577,,
openai,gpt-4.1,bode_magnitude_016,bode_magnitude,cp_slope_db_per_decade,-20.0,-20.0,0.0,0.0,5.0,0.3,True,False,2.187659978866577,,
openai,gpt-4.1,bode_magnitude_016,bode_magnitude,__consistency__,2.0,2.0,0.0,,0.0,0.0,True,False,2.187659978866577,,
openai,gpt-4.1,bode_magnitude_017,bode_magnitude,dc_gain_db,14.0,13.979400086720377,0.020599913279623294,0.0014735906513750918,0.75,0.05,True,False,2.148484945297241,,
openai,gpt-4.1,bode_magnitude_017,bode_magnitude,cutoff_hz,200.0,100.0,100.0,1.0,6.0,0.06,False,False,2.148484945297241,,
openai,gpt-4.1,bode_magnitude_017,bode_magnitude,cp_mag_at_fc_db,11.0,10.969100086720378,0.030899913279622382,0.0028169962016328966,0.9,0.06,True,False,2.148484945297241,,
openai,gpt-4.1,bode_magnitude_017,bode_magnitude,cp_slope_db_per_decade,-20.0,-20.0,0.0,0.0,5.0,0.3,True,False,2.148484945297241,,
openai,gpt-4.1,bode_magnitude_017,bode_magnitude,__consistency__,2.0,2.0,0.0,,0.0,0.0,True,False,2.148484945297241,,
openai,gpt-4.1,bode_magnitude_018,bode_magnitude,dc_gain_db,0.0,0.0,0.0,0.0,0.75,0.05,True,False,1.7726941108703613,,
openai,gpt-4.1,bode_magnitude_018,bode_magnitude,cutoff_hz,100.0,100.0,0.0,0.0,6.0,0.06,True,False,1.7726941108703613,,
openai,gpt-4.1,bode_magnitude_018,bode_magnitude,cp_mag_at_fc_db,-3.0,-3.0103,0.010299999999999976,0.003421585888449648,0.9,0.06,True,False,1.7726941108703613,,
openai,gpt-4.1,bode_magnitude_018,bode_magnitude,cp_slope_db_per_decade,-20.0,-20.0,0.0,0.0,5.0,0.3,True,False,1.7726941108703613,,
openai,gpt-4.1,bode_magnitude_018,bode_magnitude,__consistency__,2.0,2.0,0.0,,0.0,0.0,True,False,1.7726941108703613,,
openai,gpt-4.1,bode_magnitude_019,bode_magnitude,dc_gain_db,0.0,0.0,0.0,0.0,0.75,0.05,True,False,2.034113645553589,,
openai,gpt-4.1,bode_magnitude_019,bode_magnitude,cutoff_hz,200.0,200.0,0.0,0.0,6.0,0.06,True,False,2.034113645553589,,
openai,gpt-4.1,bode_magnitude_019,bode_magnitude,cp_mag_at_fc_db,-3.0,-3.0103,0.010299999999999976,0.003421585888449648,0.9,0.06,True,False,2.034113645553589,,
openai,gpt-4.1,bode_magnitude_019,bode_magnitude,cp_slope_db_per_decade,-20.0,-20.0,0.0,0.0,5.0,0.3,True,False,2.034113645553589,,
openai,gpt-4.1,bode_magnitude_019,bode_magnitude,__consistency__,2.0,2.0,0.0,,0.0,0.0,True,False,2.034113645553589,,
openai,gpt-4.1,bode_phase_000,bode_phase,cutoff_hz,5000.0,5000.0,0.0,0.0,6.0,0.06,True,False,6.9159626960754395,,
openai,gpt-4.1,bode_phase_000,bode_phase,phase_deg_at_10fc,-80.0,-84.28940686250036,4.289406862500357,0.050889038399541495,4.0,0.08,True,False,6.9159626960754395,,
openai,gpt-4.1,bode_phase_000,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,4.0,0.1,True,False,6.9159626960754395,,
openai,gpt-4.1,bode_phase_000,bode_phase,__consistency__,1.0,1.0,0.0,,0.0,0.0,True,False,6.9159626960754395,,
openai,gpt-4.1,bode_phase_001,bode_phase,cutoff_hz,200.0,200.0,0.0,0.0,6.0,0.06,True,False,1.5468568801879883,,
openai,gpt-4.1,bode_phase_001,bode_phase,phase_deg_at_10fc,-84.0,-84.28940686250036,0.28940686250035697,0.0034334903195185683,4.0,0.08,True,False,1.5468568801879883,,
openai,gpt-4.1,bode_phase_001,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,4.0,0.1,True,False,1.5468568801879883,,
openai,gpt-4.1,bode_phase_001,bode_phase,__consistency__,1.0,1.0,0.0,,0.0,0.0,True,False,1.5468568801879883,,
openai,gpt-4.1,bode_phase_002,bode_phase,cutoff_hz,100.0,100.0,0.0,0.0,6.0,0.06,True,False,1.8719258308410645,,
openai,gpt-4.1,bode_phase_002,bode_phase,phase_deg_at_10fc,-84.0,-84.28940686250036,0.28940686250035697,0.0034334903195185683,4.0,0.08,True,False,1.8719258308410645,,
openai,gpt-4.1,bode_phase_002,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,4.0,0.1,True,False,1.8719258308410645,,
openai,gpt-4.1,bode_phase_002,bode_phase,__consistency__,1.0,1.0,0.0,,0.0,0.0,True,False,1.8719258308410645,,
openai,gpt-4.1,bode_phase_003,bode_phase,cutoff_hz,5000.0,5000.0,0.0,0.0,6.0,0.06,True,False,3.295095205307007,,
openai,gpt-4.1,bode_phase_003,bode_phase,phase_deg_at_10fc,-80.0,-84.28940686250036,4.289406862500357,0.050889038399541495,4.0,0.08,True,False,3.295095205307007,,
openai,gpt-4.1,bode_phase_003,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,4.0,0.1,True,False,3.295095205307007,,
openai,gpt-4.1,bode_phase_003,bode_phase,__consistency__,1.0,1.0,0.0,,0.0,0.0,True,False,3.295095205307007,,
openai,gpt-4.1,bode_phase_004,bode_phase,cutoff_hz,200.0,200.0,0.0,0.0,6.0,0.06,True,False,1.6930928230285645,,
openai,gpt-4.1,bode_phase_004,bode_phase,phase_deg_at_10fc,-80.0,-84.28940686250036,4.289406862500357,0.050889038399541495,4.0,0.08,True,False,1.6930928230285645,,
openai,gpt-4.1,bode_phase_004,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,4.0,0.1,True,False,1.6930928230285645,,
openai,gpt-4.1,bode_phase_004,bode_phase,__consistency__,1.0,1.0,0.0,,0.0,0.0,True,False,1.6930928230285645,,
openai,gpt-4.1,bode_phase_005,bode_phase,cutoff_hz,5000.0,5000.0,0.0,0.0,6.0,0.06,True,False,1.8227739334106445,,
openai,gpt-4.1,bode_phase_005,bode_phase,phase_deg_at_10fc,-80.0,-84.28940686250036,4.289406862500357,0.050889038399541495,4.0,0.08,True,False,1.8227739334106445,,
openai,gpt-4.1,bode_phase_005,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,4.0,0.1,True,False,1.8227739334106445,,
openai,gpt-4.1,bode_phase_005,bode_phase,__consistency__,1.0,1.0,0.0,,0.0,0.0,True,False,1.8227739334106445,,
openai,gpt-4.1,bode_phase_006,bode_phase,cutoff_hz,2000.0,2000.0,0.0,0.0,6.0,0.06,True,False,1.8455579280853271,,
openai,gpt-4.1,bode_phase_006,bode_phase,phase_deg_at_10fc,-84.0,-84.28940686250036,0.28940686250035697,0.0034334903195185683,4.0,0.08,True,False,1.8455579280853271,,
openai,gpt-4.1,bode_phase_006,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,4.0,0.1,True,False,1.8455579280853271,,
openai,gpt-4.1,bode_phase_006,bode_phase,__consistency__,1.0,1.0,0.0,,0.0,0.0,True,False,1.8455579280853271,,
openai,gpt-4.1,bode_phase_007,bode_phase,cutoff_hz,20.0,20.0,0.0,0.0,6.0,0.06,True,False,1.9392549991607666,,
openai,gpt-4.1,bode_phase_007,bode_phase,phase_deg_at_10fc,-84.0,-84.28940686250036,0.28940686250035697,0.0034334903195185683,4.0,0.08,True,False,1.9392549991607666,,
openai,gpt-4.1,bode_phase_007,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,4.0,0.1,True,False,1.9392549991607666,,
openai,gpt-4.1,bode_phase_007,bode_phase,__consistency__,1.0,1.0,0.0,,0.0,0.0,True,False,1.9392549991607666,,
openai,gpt-4.1,bode_phase_008,bode_phase,cutoff_hz,2000.0,2000.0,0.0,0.0,6.0,0.06,True,False,1.5803580284118652,,
openai,gpt-4.1,bode_phase_008,bode_phase,phase_deg_at_10fc,-80.0,-84.28940686250036,4.289406862500357,0.050889038399541495,4.0,0.08,True,False,1.5803580284118652,,
openai,gpt-4.1,bode_phase_008,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,4.0,0.1,True,False,1.5803580284118652,,
openai,gpt-4.1,bode_phase_008,bode_phase,__consistency__,1.0,1.0,0.0,,0.0,0.0,True,False,1.5803580284118652,,
openai,gpt-4.1,bode_phase_009,bode_phase,cutoff_hz,1000.0,1000.0,0.0,0.0,6.0,0.06,True,False,4.024464845657349,,
openai,gpt-4.1,bode_phase_009,bode_phase,phase_deg_at_10fc,-84.0,-84.28940686250036,0.28940686250035697,0.0034334903195185683,4.0,0.08,True,False,4.024464845657349,,
openai,gpt-4.1,bode_phase_009,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,4.0,0.1,True,False,4.024464845657349,,
openai,gpt-4.1,bode_phase_009,bode_phase,__consistency__,1.0,1.0,0.0,,0.0,0.0,True,False,4.024464845657349,,
openai,gpt-4.1,bode_phase_010,bode_phase,cutoff_hz,500.0,500.0,0.0,0.0,6.0,0.06,True,False,2.3026061058044434,,
openai,gpt-4.1,bode_phase_010,bode_phase,phase_deg_at_10fc,-84.0,-84.28940686250036,0.28940686250035697,0.0034334903195185683,4.0,0.08,True,False,2.3026061058044434,,
openai,gpt-4.1,bode_phase_010,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,4.0,0.1,True,False,2.3026061058044434,,
openai,gpt-4.1,bode_phase_010,bode_phase,__consistency__,1.0,1.0,0.0,,0.0,0.0,True,False,2.3026061058044434,,
openai,gpt-4.1,bode_phase_011,bode_phase,cutoff_hz,50.0,50.0,0.0,0.0,6.0,0.06,True,False,1.9215812683105469,,
openai,gpt-4.1,bode_phase_011,bode_phase,phase_deg_at_10fc,-80.0,-84.28940686250036,4.289406862500357,0.050889038399541495,4.0,0.08,True,False,1.9215812683105469,,
openai,gpt-4.1,bode_phase_011,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,4.0,0.1,True,False,1.9215812683105469,,
openai,gpt-4.1,bode_phase_011,bode_phase,__consistency__,1.0,1.0,0.0,,0.0,0.0,True,False,1.9215812683105469,,
openai,gpt-4.1,bode_phase_012,bode_phase,cutoff_hz,100.0,100.0,0.0,0.0,6.0,0.06,True,False,2.141908884048462,,
openai,gpt-4.1,bode_phase_012,bode_phase,phase_deg_at_10fc,-84.0,-84.28940686250036,0.28940686250035697,0.0034334903195185683,4.0,0.08,True,False,2.141908884048462,,
openai,gpt-4.1,bode_phase_012,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,4.0,0.1,True,False,2.141908884048462,,
openai,gpt-4.1,bode_phase_012,bode_phase,__consistency__,1.0,1.0,0.0,,0.0,0.0,True,False,2.141908884048462,,
openai,gpt-4.1,bode_phase_013,bode_phase,cutoff_hz,50.0,50.0,0.0,0.0,6.0,0.06,True,False,1.8450710773468018,,
openai,gpt-4.1,bode_phase_013,bode_phase,phase_deg_at_10fc,-84.0,-84.28940686250036,0.28940686250035697,0.0034334903195185683,4.0,0.08,True,False,1.8450710773468018,,
openai,gpt-4.1,bode_phase_013,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,4.0,0.1,True,False,1.8450710773468018,,
openai,gpt-4.1,bode_phase_013,bode_phase,__consistency__,1.0,1.0,0.0,,0.0,0.0,True,False,1.8450710773468018,,
openai,gpt-4.1,bode_phase_014,bode_phase,cutoff_hz,2000.0,2000.0,0.0,0.0,6.0,0.06,True,False,2.0481619834899902,,
openai,gpt-4.1,bode_phase_014,bode_phase,phase_deg_at_10fc,-84.0,-84.28940686250036,0.28940686250035697,0.0034334903195185683,4.0,0.08,True,False,2.0481619834899902,,
openai,gpt-4.1,bode_phase_014,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,4.0,0.1,True,False,2.0481619834899902,,
openai,gpt-4.1,bode_phase_014,bode_phase,__consistency__,1.0,1.0,0.0,,0.0,0.0,True,False,2.0481619834899902,,
openai,gpt-4.1,bode_phase_015,bode_phase,cutoff_hz,500.0,500.0,0.0,0.0,6.0,0.06,True,False,2.430849075317383,,
openai,gpt-4.1,bode_phase_015,bode_phase,phase_deg_at_10fc,-84.0,-84.28940686250036,0.28940686250035697,0.0034334903195185683,4.0,0.08,True,False,2.430849075317383,,
openai,gpt-4.1,bode_phase_015,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,4.0,0.1,True,False,2.430849075317383,,
openai,gpt-4.1,bode_phase_015,bode_phase,__consistency__,1.0,1.0,0.0,,0.0,0.0,True,False,2.430849075317383,,
openai,gpt-4.1,bode_phase_016,bode_phase,cutoff_hz,500.0,500.0,0.0,0.0,6.0,0.06,True,False,1.935405969619751,,
openai,gpt-4.1,bode_phase_016,bode_phase,phase_deg_at_10fc,-84.0,-84.28940686250036,0.28940686250035697,0.0034334903195185683,4.0,0.08,True,False,1.935405969619751,,
openai,gpt-4.1,bode_phase_016,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,4.0,0.1,True,False,1.935405969619751,,
openai,gpt-4.1,bode_phase_016,bode_phase,__consistency__,1.0,1.0,0.0,,0.0,0.0,True,False,1.935405969619751,,
openai,gpt-4.1,bode_phase_017,bode_phase,cutoff_hz,2000.0,2000.0,0.0,0.0,6.0,0.06,True,False,1.6452181339263916,,
openai,gpt-4.1,bode_phase_017,bode_phase,phase_deg_at_10fc,-80.0,-84.28940686250036,4.289406862500357,0.050889038399541495,4.0,0.08,True,False,1.6452181339263916,,
openai,gpt-4.1,bode_phase_017,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,4.0,0.1,True,False,1.6452181339263916,,
openai,gpt-4.1,bode_phase_017,bode_phase,__consistency__,1.0,1.0,0.0,,0.0,0.0,True,False,1.6452181339263916,,
openai,gpt-4.1,bode_phase_018,bode_phase,cutoff_hz,5000.0,5000.0,0.0,0.0,6.0,0.06,True,False,1.7686412334442139,,
openai,gpt-4.1,bode_phase_018,bode_phase,phase_deg_at_10fc,-75.0,-84.28940686250036,9.289406862500357,0.11020847349957015,4.0,0.08,False,False,1.7686412334442139,,
openai,gpt-4.1,bode_phase_018,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,4.0,0.1,True,False,1.7686412334442139,,
openai,gpt-4.1,bode_phase_018,bode_phase,__consistency__,1.0,1.0,0.0,,0.0,0.0,True,False,1.7686412334442139,,
openai,gpt-4.1,bode_phase_019,bode_phase,cutoff_hz,5000.0,5000.0,0.0,0.0,6.0,0.06,True,False,2.3592538833618164,,
openai,gpt-4.1,bode_phase_019,bode_phase,phase_deg_at_10fc,-75.0,-84.28940686250036,9.289406862500357,0.11020847349957015,4.0,0.08,False,False,2.3592538833618164,,
openai,gpt-4.1,bode_phase_019,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,4.0,0.1,True,False,2.3592538833618164,,
openai,gpt-4.1,bode_phase_019,bode_phase,__consistency__,1.0,1.0,0.0,,0.0,0.0,True,False,2.3592538833618164,,
openai,gpt-4.1,bandpass_response_000,bandpass_response,resonance_hz,40.0,38.72983346207417,1.2701665379258316,0.032795558988644516,8.0,0.06,True,False,3.048957347869873,,
openai,gpt-4.1,bandpass_response_000,bandpass_response,bandwidth_hz,60.0,20.0,40.0,2.0,10.0,0.1,False,False,3.048957347869873,,
openai,gpt-4.1,bandpass_response_000,bandpass_response,cp_f1_3db_hz,20.0,30.0,10.0,0.3333333333333333,8.0,0.08,False,False,3.048957347869873,,
openai,gpt-4.1,bandpass_response_000,bandpass_response,cp_f2_3db_hz,80.0,50.0,30.0,0.6,8.0,0.08,False,False,3.048957347869873,,
openai,gpt-4.1,bandpass_response_000,bandpass_response,cp_q_factor,0.67,1.9364916731037085,1.2664916731037086,0.6540134877388042,0.6,0.2,False,False,3.048957347869873,,
openai,gpt-4.1,bandpass_response_000,bandpass_response,__consistency__,3.0,3.0,0.0,,0.0,0.0,True,False,3.048957347869873,,
openai,gpt-4.1,bandpass_response_001,bandpass_response,resonance_hz,80.0,67.08203932499369,12.917960675006313,0.1925695879998879,8.0,0.06,False,False,2.4252560138702393,,
openai,gpt-4.1,bandpass_response_001,bandpass_response,bandwidth_hz,160.0,120.0,40.0,0.3333333333333333,10.0,0.1,False,False,2.4252560138702393,,
openai,gpt-4.1,bandpass_response_001,bandpass_response,cp_f1_3db_hz,20.0,30.0,10.0,0.3333333333333333,8.0,0.08,False,False,2.4252560138702393,,
openai,gpt-4.1,bandpass_response_001,bandpass_response,cp_f2_3db_hz,180.0,150.0,30.0,0.2,8.0,0.08,False,False,2.4252560138702393,,
openai,gpt-4.1,bandpass_response_001,bandpass_response,cp_q_factor,0.5,0.5590169943749473,0.05901699437494734,0.10557280900008399,0.6,0.2,True,False,2.4252560138702393,,
openai,gpt-4.1,bandpass_response_001,bandpass_response,__consistency__,2.0,3.0,1.0,,0.0,0.0,False,False,2.4252560138702393,,res_sqrt_f1f2
openai,gpt-4.1,bandpass_response_002,bandpass_response,resonance_hz,100.0,77.45966692414834,22.540333075851663,0.29099444873580566,8.0,0.06,False,False,2.054795026779175,,
openai,gpt-4.1,bandpass_response_002,bandpass_response,bandwidth_hz,200.0,170.0,30.0,0.17647058823529413,10.0,0.1,False,False,2.054795026779175,,
openai,gpt-4.1,bandpass_response_002,bandpass_response,cp_f1_3db_hz,20.0,30.0,10.0,0.3333333333333333,8.0,0.08,False,False,2.054795026779175,,
openai,gpt-4.1,bandpass_response_002,bandpass_response,cp_f2_3db_hz,220.0,200.0,20.0,0.1,8.0,0.08,False,False,2.054795026779175,,
openai,gpt-4.1,bandpass_response_002,bandpass_response,cp_q_factor,0.5,0.45564509955381377,0.04435490044618623,0.09734528142543473,0.6,0.2,True,False,2.054795026779175,,
openai,gpt-4.1,bandpass_response_002,bandpass_response,__consistency__,2.0,3.0,1.0,,0.0,0.0,False,False,2.054795026779175,,res_sqrt_f1f2
openai,gpt-4.1,bandpass_response_003,bandpass_response,resonance_hz,160.0,141.4213562373095,18.57864376269049,0.131370849898476,8.0,0.06,False,False,2.3611559867858887,,
